Name_of_Regions_x,Year,Citycode,UI,Name_of_Regions_y,UER,C,T,D,UI_normalized,UER_normalized,C2,T2,D2,Delta_UER,Delta_UI,DI,Delta_UER_l,Delta_UI_l,DI_long,DI_C_Short,DI_C_Long
济宁,2010,370800.0,0.03860270102238196,济宁,0.0958505185631284,0.9048255791787966,0.06722660979275519,0.24663405308666658,0.030030078478266886,0.7135248364516317,0.3937311070210064,0.3717774574649493,0.38259685034397445,0.1545576165262239,0.15087618913635015,1.0244003206267807,,,,Expansion connection / Connection,Unknown
济宁,2014,370800.0,0.06499449188947178,济宁,0.09295587983391129,0.9842061006913514,0.07897518586169153,0.27879716592589343,0.05667600969520186,0.6918900646183399,0.5290759679425739,0.37428303715677086,0.44499905636776904,-0.030199510368957072,0.683677311900734,-0.04417216988669337,,,,Strong decoupling / Decoupling,Unknown
济宁,2018,370800.0,0.07687619902084405,济宁,0.10124261620243921,0.990598871211228,0.08905940761164163,0.297022134950971,0.06867213199537915,0.753825824948691,0.5532493839328807,0.41124897847203506,0.4769939664007082,0.08914698439016688,0.18281098576134802,0.48764566319085706,,,,Weak decoupling / Decoupling,Unknown
济宁,2022,370800.0,0.0818951999716768,济宁,0.10220947136162307,0.9938938023095057,0.09205233566664994,0.30247354579731045,0.07373946352991276,0.7610521812306168,0.5675565059038845,0.4173958223802648,0.4867193385607577,0.009549883195931974,0.06528679896715373,0.14627586812360935,0.23115373198487305,1.4415710081353006,0.16034848833695314,Weak decoupling / Decoupling,Weak decoupling / Decoupling
Taian,2006,370900.0,0.037953087112606684,Taian,0.0954525327550193,0.9023461141626079,0.066702809933813,0.24533450908403237,0.0293742090965865,0.7105502572530533,0.3905018531933457,0.3699622331748199,0.38009332757405234,,,,,,,Unknown,Unknown
泰安,2010,370900.0,0.04477157355249875,泰安,0.10195816809715894,0.9209245147821552,0.07336487082482884,0.2599298137313436,0.036258354306585354,0.7591739196248538,0.417158859875733,0.39771613696571956,0.4073215072283815,0.0681557121049523,0.1796556475013913,0.3793686035081335,,,,Weak decoupling / Decoupling,Unknown
泰安,2014,370900.0,0.06070233810572791,泰安,0.10423865623610824,0.9645361272995924,0.08247049717091808,0.2820386036657204,0.05234252451906847,0.7762184786078813,0.48654703224409457,0.4142805015634749,0.44896207919188863,0.02236689989149432,0.35582319961456976,0.06285958845775741,,,,Weak decoupling / Decoupling,Unknown
泰安,2018,370900.0,0.07471704689757491,泰安,0.10677831118075094,0.9842736229205542,0.09074767903916292,0.2988654326273089,0.0664921882676774,0.795200071961155,0.5337050618725078,0.43084613011441625,0.4795255577445743,0.024363849615349986,0.23087593046971233,0.10552788922510127,,,,Weak decoupling / Decoupling,Unknown
泰安,2022,370900.0,0.07525159926683009,泰安,0.10647527950712636,0.9851289676048847,0.09086343938697822,0.2991859058116255,0.06703188812111875,0.7929351879012013,0.5361764597670514,0.42998353801116,0.4801531538675292,-0.0028379515490896123,0.007154356220581803,-0.39667462194925845,0.11547882946592042,0.9827530509852556,0.11750543979502026,Strong decoupling / Decoupling,Weak decoupling / Decoupling
Weihai,2006,371000.0,0.05753987727984236,Weihai,0.10734369851700845,0.9532906674497983,0.0824417878984254,0.2803408407839369,0.04914961070480068,0.7994258241746868,0.4671847609342335,0.42428771743974375,0.44521989605072493,,,,,,,Unknown,Unknown
威海,2010,371000.0,0.06500197372161616,威海,0.10965199520421852,0.9667698046882744,0.08732698446291734,0.29055996233691694,0.05668356357381889,0.8166782265720112,0.4927082899948876,0.436680895072915,0.46384943363640413,0.021503793134576288,0.12968565097006124,0.1658147449137652,,,,Weak decoupling / Decoupling,Unknown
威海,2014,371000.0,0.08881739002639887,威海,0.11086231424607339,0.9938870785955696,0.09983985213623613,0.3150072046272868,0.08072831097105705,0.8257242522648618,0.569659530409228,0.4532262816179594,0.5081187565477261,0.011037820512073138,0.36637989496714285,0.030126709089927043,,,,Weak decoupling / Decoupling,Unknown
威海,2018,371000.0,0.09767613007540565,威海,0.11110425717856248,0.9979295186366943,0.10439019362698407,0.3227600589858781,0.08967235645865948,0.8275325539669864,0.5939986520558876,0.45860245521282295,0.5219283861086091,0.00218237310067404,0.0997410534848382,0.02188038951288785,,,,Weak decoupling / Decoupling,Unknown
威海,2022,371000.0,0.10586824618656375,威海,0.11066882570999363,0.999754220195094,0.10826853594827869,0.32900140687941726,0.0979433587380563,0.824278102771942,0.6161963889096925,0.46111073075499914,0.5330429318345193,-0.003919124969883447,0.0838701953571852,-0.04672845881892528,0.030976454500105742,0.839910879053126,0.03688064445007197,Strong decoupling / Decoupling,Weak decoupling / Decoupling
Rizhao,2006,371100.0,0.042625748490159085,Rizhao,0.09962590113307404,0.9162095718935381,0.07112582481161656,0.25527663720212623,0.03409186597304913,0.7417423613744231,0.4099331009190451,0.3879171136737361,0.3987732003380372,,,,,,,Unknown,Unknown
日照,2010,371100.0,0.051159109659439775,日照,0.10456953749152809,0.9393459500725192,0.07786432357548392,0.2704469208657533,0.0427073993376097,0.7786915127701989,0.4440277941957143,0.4106994560539043,0.4270386089676141,0.0496219989202471,0.20019264110402113,0.24787124365107535,,,,Weak decoupling / Decoupling,Unknown
日照,2014,371100.0,0.06591885344264162,日照,0.10475151236721505,0.9737710293147013,0.08533518290492834,0.28826537928459317,0.05760927240895186,0.7800516082028832,0.5061387929285694,0.41883044030591754,0.4604197362170505,0.0017402283691052567,0.28850665856884006,0.006031848199753157,,,,Weak decoupling / Decoupling,Unknown
日照,2018,371100.0,0.07200151657702718,日照,0.10180422494355648,0.9851891035509177,0.08690287076029182,0.29260171110287986,0.06375050868620401,0.758023335626281,0.5350086409590882,0.4108869221562425,0.4688582448999633,-0.02813598922874372,0.0922750141532469,-0.3049144937763598,,,,Strong decoupling / Decoupling,Unknown
日照,2022,371100.0,0.07664693896652414,日照,0.10315089573896918,0.9890755081573211,0.08989891735274666,0.2981892307972589,0.06844066427615676,0.7680884657232556,0.5481654468274323,0.4182645649997062,0.4788300138516231,0.013228044279688156,0.06451839642193224,0.2050274807386788,0.03538231088305717,0.7981370810232095,0.044331120210198915,Weak decoupling / Decoupling,Weak decoupling / Decoupling
Linyi,2006,371300.0,0.03109811026556105,Linyi,0.09265076765234528,0.8675214794210417,0.06187443895895317,0.23168384670498285,0.022453222094229237,0.6896096306681164,0.3495044106929394,0.35603142638117286,0.3527528226187828,,,,,,,Unknown,Unknown
临沂,2010,371300.0,0.0375780981097806,临沂,0.09769075367849932,0.8958314808612271,0.06763442589413995,0.24614842657621502,0.02899560912863697,0.7272789075344259,0.3840317607373518,0.37813725833153145,0.3810731125616879,0.054397671534310854,0.20837239912277483,0.2610598705170125,,,,Weak decoupling / Decoupling,Unknown
临沂,2014,371300.0,0.055408594483789715,临沂,0.10218116658395884,0.9549397990698331,0.07879488053387428,0.27430706769011515,0.046997804672635125,0.7608406289562771,0.4681565654499722,0.40391921681445614,0.43485334684592053,0.04596558769765968,0.4744917191370126,0.09687331905656886,,,,Weak decoupling / Decoupling,Unknown
临沂,2018,371300.0,0.05828539104378477,临沂,0.10428663926526811,0.9591319528774649,0.08128601515452644,0.27922036898619723,0.049902303410473,0.7765771077788607,0.4763767364068441,0.41323970559466683,0.44368658116390275,0.02060529108932485,0.05191968117575496,0.3968685982406792,,,,Weak decoupling / Decoupling,Unknown
临沂,2022,371300.0,0.06552465926630835,临沂,0.10522894643806582,0.9725906926577842,0.08537680285218709,0.28816086448877076,0.057211282330840475,0.7836199903585002,0.503633643671573,0.42041563634467033,0.46014721425731714,0.009035742060886864,0.12420382008049557,0.0727493087976752,0.13575903475422685,1.1070302570401604,0.12263353588654607,Weak decoupling / Decoupling,Weak decoupling / Decoupling
Dezhou,2006,371400.0,0.03129950303789189,Dezhou,0.08903258652444304,0.8773881279681376,0.060166044781167466,0.2297585110453923,0.022656554182837407,0.6625670424640752,0.35760989715323543,0.3426117983234563,0.3500305271857531,,,,,,,Unknown,Unknown
德州,2010,371400.0,0.0346662265015506,德州,0.09345905749617306,0.8885034904584322,0.06406264199886183,0.23857887799211752,0.026055697586590182,0.695650856528143,0.37309236435092086,0.3608532770573666,0.3669217931945591,0.049717425321736286,0.10756475780407371,0.46220924340568154,,,,Weak decoupling / Decoupling,Unknown
德州,2014,371400.0,0.05679812295952523,德州,0.1078916351158986,0.9506579476963662,0.08234487903771191,0.2797888734551407,0.048400713644401454,0.8035211481183778,0.46297204766299915,0.42596093088138964,0.44408107862708385,0.15442674050416705,0.6384281963018006,0.2418858399405119,,,,Weak decoupling / Decoupling,Unknown
德州,2018,371400.0,0.06251937511930568,德州,0.10406788097533037,0.968398015713063,0.08329362804731802,0.28400947893083556,0.054177058731856326,0.7749420900332354,0.4942599112493594,0.41455957438254587,0.4526590090143897,-0.03544069136092609,0.100729599178083,-0.35183989264435955,,,,Strong decoupling / Decoupling,Unknown
德州,2022,371400.0,0.06169580597326623,德州,0.10946741758130583,0.960262117223196,0.08558161177728603,0.2866719025656862,0.053345559008011446,0.8152986779889908,0.480170590957446,0.4343221184985011,0.45667133510361163,0.05188475594362729,-0.013173022674456192,-3.938713021745345,0.2295208064212827,0.9711433085239687,0.23634082056347497,Strong negative decoupling / Negative decoupling,Weak decoupling / Decoupling
Liaocheng,2006,371500.0,0.03453347070985684,Liaocheng,0.09007578517270542,0.8951665295738533,0.06230462794128113,0.2361631164483285,0.025921663419983743,0.6703639963651442,0.3786424652901941,0.34814282989256395,0.3630725263409848,,,,,,,Unknown,Unknown
聊城,2010,371500.0,0.03976983495891546,聊城,0.09237051818081524,0.9173564458076079,0.06607017656986534,0.2461907844579337,0.031208451357562568,0.6875150226910466,0.40761050813229766,0.3593617370243046,0.38272656065627575,0.025475581519606383,0.15163156617107743,0.16800974996765322,,,,Weak decoupling / Decoupling,Unknown
聊城,2014,371500.0,0.052600185749146336,聊城,0.09965254380174064,0.9510486685522174,0.07612636477544349,0.2690722539791235,0.0441623523022671,0.7419414909071741,0.46053326387640786,0.3930519216047206,0.42545679490344956,0.07883495474899083,0.32261513791760454,0.24436223066855953,,,,Weak decoupling / Decoupling,Unknown
聊城,2018,371500.0,0.05967737658926821,聊城,0.09023271550990526,0.9790074576582536,0.07495504604958673,0.2708902897330638,0.05130769311239622,0.6715369068236312,0.513583712017024,0.3614222999680137,0.4308370996366293,-0.09452672187251121,0.13454687924246977,-0.7025560340360076,,,,Strong decoupling / Decoupling,Unknown
聊城,2022,371500.0,0.0666111956967464,聊城,0.09127993970051844,0.98771928850645,0.07894556769863242,0.2792419380358742,0.05830828158852437,0.6793639479647368,0.5396136546561896,0.3688361147766306,0.4461266679585602,0.011605814860999208,0.11618840344139891,0.09988789343209065,0.013368237928809028,0.9288879550045823,0.014391658172317544,Weak decoupling / Decoupling,Weak decoupling / Decoupling
Binzhou,2006,371600.0,0.030425223836946437,Binzhou,0.07194152396133828,0.9140665101695211,0.05118337389914236,0.21629842338466274,0.02177385609046054,0.5348270121766706,0.3877577236647053,0.2783004341335656,0.32850135895385674,,,,,,,Unknown,Unknown
滨州,2010,371600.0,0.03661614170481033,滨州,0.0958612605974154,0.894429366880298,0.06623870115111287,0.24340468264510268,0.028024389542606876,0.7136051233138501,0.38136431413612054,0.3708147564282285,0.3760525432127856,0.3324886007270529,0.20347978049535476,1.634012971301801,,,,Negative decoupling of expansion / Negative decoupling,Unknown
滨州,2014,371600.0,0.052534857590293804,滨州,0.10492818763851511,0.9430206762475211,0.07873152261440446,0.2724801895511538,0.044096395064424476,0.7813720939493706,0.44973841814128296,0.41273424450689755,0.4308392347932923,0.0945838494569533,0.43474585645358155,0.2175612442370734,,,,Weak decoupling / Decoupling,Unknown
滨州,2018,371600.0,0.0606285443954179,滨州,0.10094034187300091,0.9683742236631311,0.0807844431342094,0.27969549943491834,0.052268020210548244,0.7515666013424941,0.4931341166387537,0.40191731077652115,0.44519561769137306,-0.03800547646217434,0.15406317207985465,-0.24668761488615323,,,,Strong decoupling / Decoupling,Unknown
滨州,2022,371600.0,0.06528078069101323,滨州,0.10792155025795945,0.9692214579526123,0.08660116547448635,0.28971659921650517,0.05696505532126299,0.8037447363908329,0.4972062562415376,0.4303548958560479,0.4625744768400029,0.06916172716892532,0.07673343211497152,0.9013245630053229,0.5001287756422426,1.1456138183522726,0.436559657041824,Expansion connection / Connection,Weak decoupling / Decoupling
Heze,2006,371700.0,0.021097061809621075,Heze,0.09277502362704036,0.7770326107277735,0.05693604271833072,0.21033583127449434,0.012355868314932808,0.6905383302098994,0.26282735684802955,0.35144709926241613,0.3039241881967408,,,,,,,Unknown,Unknown
菏泽,2010,371700.0,0.03084933984655462,菏泽,0.0894620598202124,0.8733043039414775,0.06015569983338351,0.229203471987458,0.02220205613482027,0.6657769617775553,0.353440067992194,0.3439895089561878,0.3486827719203753,-0.035709651987222646,0.4622576416060995,-0.07725053903522415,,,,Strong decoupling / Decoupling,Unknown
菏泽,2014,371700.0,0.04269140730925411,菏泽,0.09389107486047298,0.9270803706891562,0.06829124108486354,0.2516177042653752,0.03415815705523457,0.6988797904224866,0.4215528159550165,0.3665189737388606,0.39307391859618396,0.04950718828921841,0.38386777550515583,0.12896937812523798,,,,Weak decoupling / Decoupling,Unknown
菏泽,2018,371700.0,0.05357409430879148,菏泽,0.09474223652275979,0.96070545769903,0.07415816541577563,0.26691600597919024,0.045145639136517104,0.7052414438374539,0.4755776778072868,0.3751935414869855,0.4224141015504484,0.00906541610639433,0.2549151617491503,0.03556248300097257,,,,Weak decoupling / Decoupling,Unknown
菏泽,2022,371700.0,0.061631427319560964,菏泽,0.09866930984954812,0.9729412893193589,0.08015036858455454,0.27925186293036314,0.05328056041859747,0.7345927181571514,0.5022053396654111,0.3939366392878745,0.44478880802041043,0.041450080459573435,0.15039606576134457,0.27560614866979527,0.06353311475514195,1.9213275230323612,0.033067300599988254,Weak decoupling / Decoupling,Weak decoupling / Decoupling
Zhengzhou,2006,410100.0,0.07347712282344256,Zhengzhou,0.07780612660571043,0.9995905006872698,0.0756416247145765,0.27497390698253915,0.06524032431649888,0.578659542579602,0.6035055602181431,0.3219499334480504,0.44079312034985246,,,,,,,Unknown,Unknown
郑州,2010,410100.0,0.09068800668641627,郑州,0.07839463450216748,0.9973533951634236,0.08454132059429187,0.29037488377322934,0.08261694077670739,0.5830580997927788,0.6594140455831023,0.3328375202847431,0.46848450964019117,0.007563773215949476,0.2342345916882127,0.03229144406654308,,,,Weak decoupling / Decoupling,Unknown
郑州,2014,410100.0,0.11423016069499162,郑州,0.08247932261367276,0.9868874692281729,0.0983547416543322,0.3115526634099517,0.10638579449224762,0.613587400188921,0.7097308860318686,0.3599865973405843,0.5054637540814677,0.05210417954550639,0.2595950100654447,0.20071333240331068,,,,Weak decoupling / Decoupling,Unknown
郑州,2018,410100.0,0.14640070201052546,郑州,0.09300371784238898,0.9748090808307674,0.11970220992645722,0.34159449824583143,0.13886612276637825,0.6922476098926179,0.7461023790030619,0.41555686632949806,0.5568195098768504,0.12760040814122275,0.2816291347206723,0.4530795731335837,,,,Weak decoupling / Decoupling,Unknown
郑州,2022,410100.0,0.18051582510878345,郑州,0.09392066678028642,0.9489129214511008,0.13721824594453494,0.36084368726032096,0.17330975821769573,0.6991009629048454,0.7979771581615979,0.43620536056127057,0.589984672678484,0.009859271856759166,0.23302567972526034,0.04230980837984616,0.20711145609699705,1.456762297872538,0.14217244391858816,Weak decoupling / Decoupling,Weak decoupling / Decoupling
Kaifeng,2006,410200.0,0.029995563651654206,Kaifeng,0.05733557992026326,0.9497328652787427,0.04366557178595873,0.20364338586439093,0.021340058482651032,0.42566096546107524,0.42643338050100427,0.22350051197186313,0.30872006553489,,,,,,,Unknown,Unknown
开封,2010,410200.0,0.04193815171509947,开封,0.060922041604360974,0.9828212254257862,0.05143009665973022,0.22482568941934258,0.03339764796922008,0.4524664798906025,0.5060183974114412,0.2429320639299113,0.35061102901886515,0.06255211317449683,0.3981451458001408,0.15710881781262873,,,,Weak decoupling / Decoupling,Unknown
开封,2014,410200.0,0.051484897601769386,开封,0.0797929242495755,0.9764741497502706,0.06563891092567245,0.2531693104163294,0.04303632446233272,0.593509034251942,0.5021481804685294,0.3182726793571374,0.3997749952561193,0.30975460027694957,0.2276386892661435,1.3607291505478682,,,,Negative decoupling of expansion / Negative decoupling,Unknown
开封,2018,410200.0,0.06353072374176782,开封,0.09005346549813231,0.984975896141764,0.07679209461995007,0.27502429386308486,0.05519814615885896,0.6701971772516194,0.5302965326711658,0.3626976617052392,0.4385627804661812,0.12858961298954275,0.2339681479639275,0.5496030725061272,,,,Weak decoupling / Decoupling,Unknown
开封,2022,410200.0,0.06984774112186042,开封,0.1001982739954821,0.9839427716895726,0.08502300755867126,0.28923653592632875,0.06157599340135231,0.7460203239943441,0.5307826383588752,0.40379815869784824,0.4629568576423722,0.11265317154907484,0.09943247940585809,1.1329615053573516,0.7475758357171604,1.328602387106949,0.5626783776484232,Expansion connection / Connection,Weak decoupling / Decoupling
Luoyang,2006,410300.0,0.03364956370713152,Luoyang,0.07355936736559092,0.9281277148257074,0.05360446553636122,0.22305109303187987,0.025029244814691005,0.5469189090202082,0.4091275033710645,0.28597407691744964,0.3420524230554155,,,,,,,Unknown,Unknown
洛阳,2010,410300.0,0.04144236410518219,洛阳,0.0664078326044871,0.9728389900148469,0.053925098354834645,0.22904243759611148,0.032897086161247514,0.4934677403984911,0.4841180045911158,0.2631824132798693,0.3569472576733497,-0.09722126517973717,0.2315869669477797,-0.4198045618070532,,,,Strong decoupling / Decoupling,Unknown
洛阳,2014,410300.0,0.05009044585837481,洛阳,0.08138691305672148,0.97125610361317,0.06573867945754815,0.2526837819619877,0.04162844481418954,0.6054226398426306,0.4906997628213529,0.3235255423284101,0.398439339030674,0.22556195353411157,0.2086773266902313,1.0809126085314695,,,,Expansion connection / Connection,Unknown
洛阳,2018,410300.0,0.057789374031824395,洛阳,0.09058684862280128,0.9752641403687015,0.07418811132731284,0.26898513828687504,0.04940150999142514,0.6741837273124149,0.5044284147420102,0.36179261865192003,0.427198404833104,0.11303949517864176,0.1537005319381155,0.7354528559742063,,,,Weak decoupling / Decoupling,Unknown
洛阳,2022,410300.0,0.06777598754881288,洛阳,0.09507101635351421,0.9858531273735613,0.08142350195116355,0.28332245594068584,0.05948428983019745,0.707698771776158,0.5348799904448781,0.38359153080317776,0.4529629502848328,0.0495013106083948,0.17281055011062918,0.28644842908436574,0.29243928758943977,1.0141713615873353,0.28835293389839656,Weak decoupling / Decoupling,Weak decoupling / Decoupling
Pingdingshan,2006,410400.0,0.030873926932026723,Pingdingshan,0.05158805116682359,0.9679362262046296,0.041230989049425154,0.1997722902286125,0.022226879982190608,0.38270345510551435,0.4555332965347063,0.20246516754385246,0.3036933078036175,,,,,,,Unknown,Unknown
平顶山,2010,410400.0,0.04019176611650445,平顶山,0.0816478528284726,0.9403345490630239,0.060919809472488526,0.23934285359984708,0.03163444551082094,0.6073729255093996,0.4338423615844799,0.31950368551011027,0.372309324966017,0.5826892270933572,0.30180285148022334,1.9306949030981568,,,,Negative decoupling of expansion / Negative decoupling,Unknown
平顶山,2014,410400.0,0.046057316954355235,平顶山,0.0875594226255853,0.9505388840356389,0.06680836978997026,0.25199990727061516,0.03755647880374547,0.6515564923380324,0.45400228938733483,0.3445564855708889,0.3955116095292751,0.07240324873615278,0.14593911650580949,0.4961195495059104,,,,Weak decoupling / Decoupling,Unknown
平顶山,2018,410400.0,0.051731521053985,平顶山,0.09060352183066049,0.9619850500919807,0.07116752144232275,0.26165261642035026,0.04328532278068538,0.6743083442617157,0.47615790150935317,0.35879683352120056,0.4133327319698448,0.03476609499918837,0.1231987548309239,0.2821951816550486,,,,Weak decoupling / Decoupling,Unknown
平顶山,2022,410400.0,0.05401228482837671,平顶山,0.09126361229675883,0.9665660383161363,0.07263794856256778,0.26497051566831437,0.04558804922166751,0.6792419155841831,0.48554736319715086,0.3624149824029253,0.41948735271624366,0.007285483530453218,0.04408847309963293,0.16524690056716607,0.7690843176384747,0.7494465458602764,1.0262030319395983,Weak decoupling / Decoupling,Expansion connection / Connection
Anyang,2006,410500.0,0.03223624885411861,Anyang,0.07511116129396005,0.9167753185752079,0.05367370507403933,0.2218258958470903,0.0236023204141868,0.558517146559728,0.3944695447327713,0.29105973348695735,0.3388424420857603,,,,,,,Unknown,Unknown
安阳,2010,410500.0,0.03964230038311958,安阳,0.08435503704289952,0.9327227509023794,0.061998668713009554,0.24047363438490207,0.031079688684671147,0.627606646629291,0.42406598543624474,0.3293431676569811,0.37371544648188154,0.12306926946265717,0.22974296924298465,0.535682418783813,,,,Weak decoupling / Decoupling,Unknown
安阳,2014,410500.0,0.0466935810805316,安阳,0.08193163295221075,0.9617413345056225,0.06431260701637118,0.24870080920145893,0.038198869849782435,0.60949392187621,0.4711626746330641,0.32384639586299624,0.3906204475511841,-0.028728623395142816,0.17787264183121376,-0.16151232195901083,,,,Strong decoupling / Decoupling,Unknown
安阳,2018,410500.0,0.05380201702808608,安阳,0.0890528808900251,0.969076642754433,0.07142744895905559,0.26309441734433514,0.04537575664281615,0.6627187242488994,0.4897961272267757,0.3540472404458578,0.41642642474476593,0.08691695357723495,0.15223582734626184,0.5709362578596003,,,,Weak decoupling / Decoupling,Unknown
安阳,2022,410500.0,0.05738346188322717,安阳,0.09197155160025398,0.972815136832868,0.07467750674174058,0.26953183288677385,0.04899168910256961,0.6845331131171752,0.49931386968819597,0.3667624011098724,0.4279363898458563,0.032774579340485,0.06656711129011161,0.49235393733171634,0.2244725020334593,0.7800911682655554,0.2877516259189917,Weak decoupling / Decoupling,Weak decoupling / Decoupling
Hebi,2006,410600.0,0.04596114593393784,Hebi,0.07244536520767644,0.9746644774190839,0.05920325557080714,0.24021513306290512,0.0374593817023017,0.5385927637693316,0.49314968112569996,0.28802607273581665,0.3768818991747357,,,,,,,Unknown,Unknown
鹤壁,2010,410600.0,0.05926550405901919,鹤壁,0.09178462540188666,0.9765508333356842,0.07552506473045292,0.2715769962648812,0.05089185444625834,0.6831360110848828,0.5080368054212706,0.36701393276557054,0.4318061902605351,0.2669495852325552,0.2894696782409285,0.9222022384340041,,,,Expansion connection / Connection,Unknown
鹤壁,2014,410600.0,0.07245269635821222,鹤壁,0.09311019404611731,0.9921855278934584,0.08278144520216477,0.2865912627902205,0.06420603311334395,0.6930434219399336,0.5571333656212986,0.3786247275266388,0.45928691332800176,0.014442164343173358,0.22251042167903679,0.0649055636773978,,,,Weak decoupling / Decoupling,Unknown
鹤壁,2018,410600.0,0.07992072971457721,鹤壁,0.09633505593202818,0.9956541565653296,0.08812789282330269,0.29621766118660986,0.07174598006660732,0.7171463092506519,0.5750623761504754,0.3944461446586296,0.47626792586818784,0.03463489598478975,0.10307460911381972,0.3360177281540239,,,,Weak decoupling / Decoupling,Unknown
鹤壁,2022,410600.0,0.08707057013732558,鹤壁,0.10654765015040807,0.9949274288485608,0.09680911014386683,0.3103514766269923,0.0789646700401696,0.7934760921387577,0.5738222480304049,0.43622038108946365,0.5003128618309107,0.10601119311733886,0.08946165091688685,1.1849903509586153,0.4707310791376628,0.8944386256703932,0.5262866178043729,Expansion connection / Connection,Weak decoupling / Decoupling
Xinxiang,2006,410700.0,0.03487169447970966,Xinxiang,0.07959238079455996,0.9205196527239428,0.05723203763713482,0.2295282453433977,0.026263144123313698,0.5920101557051555,0.40335499618965304,0.30913664991423456,0.3531172783201612,,,,,,,Unknown,Unknown
新乡,2010,410700.0,0.04037066452158023,新乡,0.08906466427881402,0.9265371368022075,0.06471766440019712,0.24487408902104116,0.03181506662215344,0.662806794281715,0.41811085496492995,0.3473109304519342,0.38107016423478174,0.1190099277053096,0.157691506647897,0.7547009362466304,,,,Weak decoupling / Decoupling,Unknown
新乡,2014,410700.0,0.048899390887431546,新乡,0.09076729370425773,0.9540114558602434,0.06983334229584465,0.2581120077626096,0.04042592055233969,0.6755323889351404,0.4616313652885777,0.3579791547437401,0.40651495169206725,0.01911677812104795,0.21126048993551416,0.09048913086816762,,,,Weak decoupling / Decoupling,Unknown
新乡,2018,410700.0,0.05455071802696694,新乡,0.0899379222237613,0.9695449583827832,0.07224432012536412,0.26465849003827296,0.04613166727497818,0.669333597160378,0.4912044921652558,0.3577326322176781,0.4191895465531372,-0.009137338424991759,0.11557050173784345,-0.07906289483555774,,,,Strong decoupling / Decoupling,Unknown
新乡,2022,410700.0,0.059667667511171654,新乡,0.09311757180934309,0.9757396395981547,0.07639261966025737,0.2730188769577269,0.051297890540511516,0.6930985639590114,0.5066090602431303,0.3721982272497614,0.43423380123058214,0.03535382524927555,0.09380168894706697,0.3768996661587404,0.16993072552627492,0.7110630384161487,0.23898123843532307,Weak decoupling / Decoupling,Weak decoupling / Decoupling
Jiaozuo,2006,410800.0,0.04941638925086178,Jiaozuo,0.07902445604641538,0.9730678029192564,0.06422042264863859,0.24998165046510273,0.040947897363258136,0.5877654386630702,0.4935090814431358,0.31435666801316414,0.3938754504620737,,,,,,,Unknown,Unknown
焦作,2010,410800.0,0.06017130346444698,焦作,0.08312180552085222,0.9870902995102172,0.0716465544926496,0.2659353660817316,0.05180637626764284,0.6183893711441624,0.5341348857327528,0.3350978737059026,0.42306910130756503,0.05184913227406773,0.21763860890337394,0.2382349921060534,,,,Weak decoupling / Decoupling,Unknown
焦作,2014,410800.0,0.07212376518435373,焦作,0.08392416169109843,0.9971366831754469,0.07802396343772608,0.278927510494208,0.06387393448927262,0.6243862482318276,0.5803177430334466,0.3441300913605501,0.4468834276724169,0.009652776010079966,0.1986405650489027,0.04859418320574944,,,,Weak decoupling / Decoupling,Unknown
焦作,2018,410800.0,0.07990819251263535,焦作,0.09229543304409978,0.9974094172664135,0.08610181277836756,0.2930507787207764,0.07173332213739449,0.6869538301026541,0.58518274640273,0.3793435761200243,0.4711531764767684,0.09974804852759434,0.10793151617062757,0.9241790726807164,,,,Expansion connection / Connection,Unknown
焦作,2022,410800.0,0.08863695919945591,焦作,0.09759095912697696,0.9988434462660326,0.09311395916321644,0.30496929003763923,0.08054614268136619,0.7265330347142361,0.5994651074079984,0.40353958869780115,0.4918413391349967,0.05737581923849833,0.10923494090346653,0.5252515245026103,0.234946293963181,0.7936753482633326,0.2960231717884079,Weak decoupling / Decoupling,Weak decoupling / Decoupling
Puyang,2006,410900.0,0.02986232773548453,Puyang,0.09202817389219081,0.8601661786384662,0.06094525081383767,0.22896079030851904,0.021205539568199133,0.6849563128603303,0.34133580197319824,0.35308092621426473,0.34715869729964377,,,,,,,Unknown,Unknown
濮阳,2010,410900.0,0.03627439083283081,濮阳,0.08802298890404844,0.9092140574102547,0.062148689868439626,0.23771088001607243,0.027679347772840153,0.6550212254540958,0.3944621531120316,0.341350286613468,0.36694654790985254,-0.043521291564845854,0.2147208065675006,-0.20268781708010353,,,,Strong decoupling / Decoupling,Unknown
濮阳,2014,410900.0,0.047442478071789036,濮阳,0.09436790052857257,0.9436649149895721,0.0709051893001808,0.2586711028183756,0.038954978361634085,0.7024436253250831,0.4462368728149607,0.3706993018433586,0.4067182036856348,0.07208243782133494,0.30787800932139553,0.23412662041116322,,,,Weak decoupling / Decoupling,Unknown
濮阳,2018,410900.0,0.05621517417541792,濮阳,0.09697899280501127,0.9639474997654464,0.0765970834902146,0.2717270084472972,0.04781215134173147,0.7219591472678509,0.48271826952660357,0.3848856493047912,0.43103518951244807,0.02766928438392169,0.18491226555143703,0.14963466215400906,,,,Weak decoupling / Decoupling,Unknown
濮阳,2022,410900.0,0.0622013436263287,濮阳,0.0988993208802695,0.9737090390181193,0.0805503322532991,0.28005818433131013,0.05385596474739122,0.7363118398280423,0.5040324090664454,0.3950839022877167,0.4462455501777581,0.019801485040366273,0.10648671891029093,0.18595262623358608,0.07466351550263396,1.082936875427051,0.06894539949356768,Weak decoupling / Decoupling,Weak decoupling / Decoupling
